Date,Open,High,Low,Close,Adj Close,Volume
2013-01-23,1.008125,1.009999,0.999770,1.008268,1.008268,0
2013-01-24,1.000300,1.001101,0.996810,1.000300,1.000300,0
2013-01-25,0.997705,0.997904,0.990285,0.997705,0.997705,0
2013-01-28,0.992162,0.992753,0.990148,0.992260,0.992260,0
2013-01-29,0.994036,0.996214,0.993453,0.994135,0.994135,0
2013-01-30,0.998672,0.999001,0.995124,0.998702,0.998702,0
2013-01-31,0.997805,1.001171,0.996631,0.997805,0.997805,0
2013-02-01,1.003311,1.003512,0.999640,1.003311,1.003311,0
2013-02-04,1.003110,1.005227,1.001101,1.003210,1.003210,0
2013-02-05,1.002406,1.003009,1.000650,1.002305,1.002305,0
2013-02-06,1.004722,1.004823,1.001272,1.004601,1.004601,0
2013-02-07,1.004419,1.006847,1.002205,1.004520,1.004520,0
2013-02-08,1.002104,1.003110,0.996671,1.002305,1.002305,0
2013-02-11,0.996512,0.996840,0.991788,0.996393,0.996393,0
2013-02-12,0.994728,0.997606,0.991463,0.994768,0.994768,0
2013-02-13,0.998403,0.998801,0.995907,0.998432,0.998432,0
2013-02-14,0.998602,1.000100,0.997725,0.998333,0.998333,0
2013-02-15,0.999101,1.000000,0.992063,0.999101,0.999101,0
2013-02-18,0.992654,0.994431,0.990197,0.992753,0.992753,0
2013-02-19,0.989609,0.990197,0.986631,0.989609,0.989609,0
2013-02-20,0.988435,0.989609,0.983362,0.988435,0.988435,0
2013-02-21,0.983187,0.983961,0.980363,0.983381,0.983381,0
2013-02-22,0.982801,0.984640,0.975229,0.982801,0.982801,0
2013-02-25,0.978225,0.978569,0.974061,0.978378,0.978378,0
2013-02-26,0.975039,0.976658,0.970695,0.975039,0.975039,0
2013-02-27,0.975134,0.975705,0.973132,0.975134,0.975134,0
2013-02-28,0.977230,0.978857,0.970487,0.977087,0.977087,0
2013-03-01,0.970280,0.972924,0.967081,0.970309,0.970309,0
2013-03-04,0.973615,0.973710,0.970036,0.973643,0.973643,0
2013-03-05,0.974089,0.975229,0.971987,0.974137,0.974137,0
2013-03-06,0.973994,0.975229,0.967773,0.974042,0.974042,0
2013-03-07,0.968805,0.972573,0.968195,0.968805,0.968805,0
2013-03-08,0.971440,0.976744,0.969537,0.971440,0.971440,0
2013-03-11,0.972479,0.974469,0.971534,0.972573,0.972573,0
2013-03-12,0.974469,0.975810,0.972536,0.974279,0.974279,0
2013-03-13,0.974659,0.976086,0.971723,0.974754,0.974754,0
2013-03-14,0.972952,0.975324,0.972564,0.972848,0.972848,0
2013-03-15,0.978378,0.982125,0.977517,0.978378,0.978378,0
2013-03-18,0.977154,0.980008,0.975781,0.977393,0.977393,0
2013-03-19,0.978091,0.979048,0.973577,0.978282,0.978282,0
2013-03-20,0.973710,0.976849,0.973274,0.973833,0.973833,0
2013-03-21,0.975134,0.980296,0.974906,0.975039,0.975039,0
2013-03-22,0.976277,0.978550,0.974336,0.976277,0.976277,0
2013-03-25,0.978273,0.981663,0.977364,0.978282,0.978282,0
2013-03-26,0.978953,0.983961,0.978953,0.978953,0.978953,0
2013-03-27,0.983574,0.985319,0.981027,0.983768,0.983768,0
2013-03-28,0.984155,0.985707,0.982965,0.984155,0.984155,0
2013-03-29,0.984397,0.984737,0.982724,0.984349,0.984349,0
2013-04-01,0.983216,0.984834,0.982077,0.983236,0.983236,0
2013-04-02,0.983768,0.988045,0.983623,0.983710,0.983710,0
2013-04-03,0.985960,0.987752,0.984892,0.985960,0.985960,0
2013-04-04,0.986193,0.987050,0.983865,0.986047,0.986047,0
2013-04-05,0.987196,0.987654,0.977374,0.987186,0.987186,0
2013-04-08,0.983381,0.986563,0.979278,0.983362,0.983362,0
2013-04-09,0.983671,0.986855,0.982830,0.983671,0.983671,0
2013-04-10,0.984349,0.986582,0.983545,0.984223,0.984223,0
2013-04-11,0.985416,0.991867,0.984921,0.985523,0.985523,0
2013-04-12,0.990030,0.990786,0.985804,0.990001,0.990001,0
2013-04-15,0.985503,0.986894,0.978091,0.985455,0.985455,0
2013-04-16,0.977613,0.979816,0.975115,0.977488,0.977488,0
2013-04-17,0.978761,0.978953,0.971817,0.978665,0.978665,0
2013-04-18,0.974545,0.977613,0.973189,0.974564,0.974564,0
2013-04-19,0.974953,0.977708,0.974156,0.975067,0.975067,0
2013-04-22,0.975039,0.975991,0.972328,0.975039,0.975039,0
2013-04-23,0.975134,0.975705,0.972384,0.975134,0.975134,0
2013-04-24,0.973805,0.975610,0.973028,0.973681,0.973681,0
2013-04-25,0.975515,0.981643,0.975163,0.975362,0.975362,0
2013-04-26,0.980200,0.984543,0.979528,0.980248,0.980248,0
2013-04-29,0.983923,0.987069,0.983574,0.983894,0.983894,0
2013-04-30,0.988338,0.994332,0.987937,0.988435,0.988435,0
2013-05-01,0.993443,0.995223,0.990295,0.993335,0.993335,0
2013-05-02,0.992851,0.994135,0.991257,0.992851,0.992851,0
2013-05-03,0.989413,0.992260,0.987069,0.989413,0.989413,0
2013-05-06,0.991788,0.993345,0.990678,0.991896,0.991896,0
2013-05-07,0.993246,0.996612,0.991965,0.993345,0.993345,0
2013-05-08,0.994758,0.998303,0.994194,0.995025,0.995025,0
2013-05-09,0.997307,0.998801,0.995867,0.997307,0.997307,0
2013-05-10,0.993049,0.994036,0.985513,0.993088,0.993088,0
2013-05-13,0.988074,0.991788,0.987040,0.988045,0.988045,0
2013-05-14,0.990001,0.991178,0.983603,0.989903,0.989903,0
2013-05-15,0.982125,0.983284,0.978905,0.982125,0.982125,0
2013-05-16,0.984688,0.985416,0.979739,0.984737,0.984737,0
2013-05-17,0.981836,0.982029,0.969876,0.981836,0.981836,0
2013-05-20,0.972479,0.973899,0.971317,0.972668,0.972668,0
2013-05-21,0.976277,0.976467,0.969274,0.976086,0.976086,0
2013-05-22,0.974440,0.975438,0.967277,0.974374,0.974374,0
2013-05-23,0.963902,0.970045,0.962195,0.963707,0.963707,0
2013-05-24,0.969114,0.969556,0.965726,0.969180,0.969180,0
2013-05-27,0.969180,0.969744,0.967895,0.969114,0.969114,0
2013-05-28,0.966753,0.968682,0.962742,0.966697,0.966697,0
2013-05-29,0.960984,0.966165,0.959748,0.960984,0.960984,0
2013-05-30,0.966305,0.971034,0.962807,0.966464,0.966464,0
2013-05-31,0.970582,0.971062,0.963484,0.970685,0.970685,0
2013-06-03,0.965437,0.972063,0.964023,0.965531,0.965531,0
2013-06-04,0.972384,0.973141,0.966193,0.972479,0.972479,0
2013-06-05,0.966370,0.968242,0.963540,0.966370,0.966370,0
2013-06-06,0.966744,0.978857,0.964618,0.966931,0.966931,0
2013-06-07,0.973359,0.982453,0.972195,0.973236,0.973236,0
2013-06-10,0.978953,0.983429,0.978713,0.978981,0.978981,0
2013-06-11,0.980969,0.982608,0.975753,0.980969,0.980969,0
2013-06-12,0.981932,0.984834,0.978953,0.981942,0.981942,0
2013-06-13,0.979691,0.985319,0.978359,0.979816,0.979816,0
2013-06-14,0.984349,0.986291,0.981759,0.984543,0.984543,0
2013-06-17,0.983768,0.985902,0.982145,0.983787,0.983787,0
2013-06-18,0.981537,0.982994,0.978857,0.981643,0.981643,0
2013-06-19,0.978723,0.982318,0.976734,0.978761,0.978761,0
2013-06-20,0.972990,0.973653,0.963085,0.973047,0.973047,0
2013-06-21,0.964060,0.965065,0.953944,0.963948,0.963948,0
2013-06-24,0.954253,0.954563,0.947508,0.954198,0.954198,0
2013-06-25,0.952499,0.956389,0.948416,0.952562,0.952562,0
2013-06-26,0.951068,0.956160,0.950001,0.951013,0.951013,0
2013-06-27,0.955292,0.959417,0.952109,0.955356,0.955356,0
2013-06-28,0.954472,0.956691,0.947930,0.954381,0.954381,0
2013-07-01,0.951113,0.953352,0.949469,0.951185,0.951185,0
2013-07-02,0.952490,0.952744,0.945573,0.952562,0.952562,0
2013-07-03,0.948047,0.950823,0.946656,0.948047,0.948047,0
2013-07-04,0.952109,0.954873,0.947867,0.952109,0.952109,0
2013-07-05,0.950299,0.951448,0.942774,0.950299,0.950299,0
2013-07-08,0.945805,0.948317,0.942854,0.945832,0.945832,0
2013-07-09,0.947239,0.951212,0.944930,0.947239,0.947239,0
2013-07-10,0.949758,0.953016,0.947760,0.949668,0.949668,0
